id,s2_doy,doy,main_stage,main_stage_percent,secondary_stage,secondary_stage_percent,root_est,leaf_devel,squaring,flowering,boll_devel,boll_open,metalabel,sowing_date,harvest_date
35,245,246,5,100,6,30.0,0,0,0,0,2,1,14,12/4/2021,27/9/2021
35,255,256,6,100,5,100.0,0,0,0,0,1,2,15,12/4/2021,27/9/2021
35,265,265,6,100,5,10.0,0,0,0,0,1,2,15,12/4/2021,27/9/2021
37,118,118,1,70,0,,2,0,0,0,0,0,1,12/4/2021,7/10/2021
37,130,130,2,100,0,,0,2,0,0,0,0,4,12/4/2021,7/10/2021
37,138,139,2,100,0,,0,2,0,0,0,0,4,12/4/2021,7/10/2021
37,140,139,2,100,0,,0,2,0,0,0,0,4,12/4/2021,7/10/2021
37,145,146,2,100,0,,0,2,0,0,0,0,4,12/4/2021,7/10/2021
37,153,152,2,100,0,,0,2,0,0,0,0,4,12/4/2021,7/10/2021
37,158,158,2,100,0,,0,2,0,0,0,0,4,12/4/2021,7/10/2021
37,163,163,2,100,0,,0,2,0,0,0,0,4,12/4/2021,7/10/2021
37,173,173,3,70,2,30.0,0,1,2,0,0,0,6,12/4/2021,7/10/2021
37,183,182,3,100,0,,0,0,2,0,0,0,7,12/4/2021,7/10/2021
37,190,191,3,100,4,70.0,0,0,2,1,0,0,8,12/4/2021,7/10/2021
37,200,200,4,100,5,60.0,0,0,0,2,1,0,11,12/4/2021,7/10/2021
37,213,213,4,100,5,60.0,0,0,0,2,1,0,11,12/4/2021,7/10/2021
37,220,221,4,100,5,80.0,0,0,0,2,1,0,11,12/4/2021,7/10/2021
37,233,232,5,100,4,100.0,0,0,0,1,2,0,12,12/4/2021,7/10/2021
37,243,244,5,100,6,20.0,0,0,0,0,2,1,14,12/4/2021,7/10/2021
37,245,244,5,100,6,20.0,0,0,0,0,2,1,14,12/4/2021,7/10/2021
37,253,254,5,100,6,30.0,0,0,0,0,2,1,14,12/4/2021,7/10/2021
37,255,254,5,100,6,30.0,0,0,0,0,2,1,14,12/4/2021,7/10/2021
37,263,263,5,100,6,70.0,0,0,0,0,2,1,14,12/4/2021,7/10/2021
38,133,133,1,100,0,,2,0,0,0,0,0,1,30/4/2021,1/10/2021
38,140,141,2,100,0,,0,2,0,0,0,0,4,30/4/2021,1/10/2021
38,148,148,2,100,0,,0,2,0,0,0,0,4,30/4/2021,1/10/2021
38,153,153,2,100,0,,0,2,0,0,0,0,4,30/4/2021,1/10/2021
38,158,159,2,100,0,,0,2,0,0,0,0,4,30/4/2021,1/10/2021
38,160,159,2,100,0,,0,2,0,0,0,0,4,30/4/2021,1/10/2021
38,168,167,2,100,0,,0,2,0,0,0,0,4,30/4/2021,1/10/2021
38,175,175,3,80,2,20.0,0,1,2,0,0,0,6,30/4/2021,1/10/2021
38,185,186,3,100,0,,0,0,2,0,0,0,7,30/4/2021,1/10/2021
38,195,195,3,100,4,100.0,0,0,2,1,0,0,8,30/4/2021,1/10/2021
38,203,202,4,100,5,20.0,0,0,0,2,1,0,11,30/4/2021,1/10/2021
38,218,217,4,100,5,60.0,0,0,0,2,1,0,11,30/4/2021,1/10/2021
38,225,226,4,100,5,80.0,0,0,0,2,1,0,11,30/4/2021,1/10/2021
38,235,236,5,100,4,40.0,0,0,0,1,2,0,12,30/4/2021,1/10/2021
38,248,247,5,100,6,30.0,0,0,0,0,2,1,14,30/4/2021,1/10/2021
38,258,257,5,100,6,50.0,0,0,0,0,2,1,14,30/4/2021,1/10/2021
38,268,267,5,100,6,100.0,0,0,0,0,2,1,14,30/4/2021,1/10/2021
39,118,118,1,20,0,,2,0,0,0,0,0,1,11/4/2021,7/10/2021
39,130,130,2,100,0,,0,2,0,0,0,0,4,11/4/2021,7/10/2021
39,138,139,2,100,0,,0,2,0,0,0,0,4,11/4/2021,7/10/2021
39,140,139,2,100,0,,0,2,0,0,0,0,4,11/4/2021,7/10/2021
39,145,145,1,80,2,20.0,2,1,0,0,0,0,2,11/4/2021,7/10/2021
39,153,152,2,100,0,,0,2,0,0,0,0,4,11/4/2021,7/10/2021
39,158,158,2,100,0,,0,2,0,0,0,0,4,11/4/2021,7/10/2021
39,163,163,2,100,0,,0,2,0,0,0,0,4,11/4/2021,7/10/2021
39,173,173,2,100,0,,0,2,0,0,0,0,4,11/4/2021,7/10/2021
39,183,182,3,100,0,,0,0,2,0,0,0,7,11/4/2021,7/10/2021
39,190,191,3,100,4,10.0,0,0,2,1,0,0,8,11/4/2021,7/10/2021
39,200,200,4,100,5,50.0,0,0,0,2,1,0,11,11/4/2021,7/10/2021
39,213,213,4,100,5,70.0,0,0,0,2,1,0,11,11/4/2021,7/10/2021
39,220,221,4,100,5,90.0,0,0,0,2,1,0,11,11/4/2021,7/10/2021
39,233,232,5,100,4,90.0,0,0,0,1,2,0,12,11/4/2021,7/10/2021
39,243,244,5,100,6,10.0,0,0,0,0,2,1,14,11/4/2021,7/10/2021
39,245,244,5,100,6,10.0,0,0,0,0,2,1,14,11/4/2021,7/10/2021
39,253,254,5,100,6,40.0,0,0,0,0,2,1,14,11/4/2021,7/10/2021
39,255,254,5,100,6,40.0,0,0,0,0,2,1,14,11/4/2021,7/10/2021
39,263,263,5,100,6,80.0,0,0,0,0,2,1,14,11/4/2021,7/10/2021
39,275,276,6,100,5,40.0,0,0,0,0,1,2,15,11/4/2021,7/10/2021
40,125,126,1,80,0,,2,0,0,0,0,0,1,30/4/2021,7/9/2021
40,133,133,1,100,0,,2,0,0,0,0,0,1,30/4/2021,7/9/2021
40,140,141,2,100,0,,0,2,0,0,0,0,4,30/4/2021,7/9/2021
40,148,149,2,100,0,,0,2,0,0,0,0,4,30/4/2021,7/9/2021
40,150,149,2,100,0,,0,2,0,0,0,0,4,30/4/2021,7/9/2021
40,153,154,2,100,0,,0,2,0,0,0,0,4,30/4/2021,7/9/2021
40,155,154,2,100,0,,0,2,0,0,0,0,4,30/4/2021,7/9/2021
40,160,160,2,100,0,,0,2,0,0,0,0,4,30/4/2021,7/9/2021
40,168,168,3,60,2,40.0,0,1,2,0,0,0,6,30/4/2021,7/9/2021
40,175,176,3,100,0,,0,0,2,0,0,0,7,30/4/2021,7/9/2021
40,188,187,3,100,4,100.0,0,0,2,1,0,0,8,30/4/2021,7/9/2021
40,195,196,4,100,5,60.0,0,0,0,2,1,0,11,30/4/2021,7/9/2021
40,198,198,3,100,4,100.0,0,0,2,1,0,0,8,30/4/2021,7/9/2021
40,203,203,4,100,5,80.0,0,0,0,2,1,0,11,30/4/2021,7/9/2021
40,218,218,5,100,4,100.0,0,0,0,1,2,0,12,30/4/2021,7/9/2021
40,230,230,5,100,4,50.0,0,0,0,1,2,0,12,30/4/2021,7/9/2021
40,238,237,5,100,6,70.0,0,0,0,0,2,1,14,30/4/2021,7/9/2021
40,248,247,6,100,5,20.0,0,0,0,0,1,2,15,30/4/2021,7/9/2021
41,133,133,1,100,0,,2,0,0,0,0,0,1,1/5/2021,25/9/2021
41,140,141,2,100,0,,0,2,0,0,0,0,4,1/5/2021,25/9/2021
41,148,149,2,100,0,,0,2,0,0,0,0,4,1/5/2021,25/9/2021
41,150,149,2,100,0,,0,2,0,0,0,0,4,1/5/2021,25/9/2021
41,153,153,2,100,0,,0,2,0,0,0,0,4,1/5/2021,25/9/2021
41,158,159,2,100,0,,0,2,0,0,0,0,4,1/5/2021,25/9/2021
41,160,159,2,100,0,,0,2,0,0,0,0,4,1/5/2021,25/9/2021
41,168,167,2,100,0,,0,2,0,0,0,0,4,1/5/2021,25/9/2021
41,175,175,3,100,0,,0,0,2,0,0,0,7,1/5/2021,25/9/2021
41,185,186,3,100,0,,0,0,2,0,0,0,7,1/5/2021,25/9/2021
41,195,195,4,100,5,30.0,0,0,0,2,1,0,11,1/5/2021,25/9/2021
41,203,202,4,100,5,50.0,0,0,0,2,1,0,11,1/5/2021,25/9/2021
41,218,217,4,100,5,80.0,0,0,0,2,1,0,11,1/5/2021,25/9/2021
41,225,226,5,100,4,100.0,0,0,0,1,2,0,12,1/5/2021,25/9/2021
41,235,236,5,100,6,20.0,0,0,0,0,2,1,14,1/5/2021,25/9/2021
41,248,247,5,100,6,70.0,0,0,0,0,2,1,14,1/5/2021,25/9/2021
41,258,257,6,100,5,30.0,0,0,0,0,1,2,15,1/5/2021,25/9/2021
41,268,267,6,100,0,,0,0,0,0,0,2,16,1/5/2021,25/9/2021
43,128,128,1,90,0,,2,0,0,0,0,0,1,1/5/2021,18/9/2021
43,138,138,2,100,0,,0,2,0,0,0,0,4,1/5/2021,18/9/2021
43,145,145,2,100,0,,0,2,0,0,0,0,4,1/5/2021,18/9/2021
43,150,151,2,100,0,,0,2,0,0,0,0,4,1/5/2021,18/9/2021
43,155,155,2,100,0,,0,2,0,0,0,0,4,1/5/2021,18/9/2021
43,160,161,2,100,0,,0,2,0,0,0,0,4,1/5/2021,18/9/2021
43,170,170,2,100,0,,0,2,0,0,0,0,4,1/5/2021,18/9/2021
43,180,180,3,100,0,,0,0,2,0,0,0,7,1/5/2021,18/9/2021
43,188,189,3,100,4,80.0,0,0,2,1,0,0,8,1/5/2021,18/9/2021
43,190,189,3,100,4,80.0,0,0,2,1,0,0,8,1/5/2021,18/9/2021
43,198,198,4,100,5,20.0,0,0,0,2,1,0,11,1/5/2021,18/9/2021
43,205,205,4,100,5,30.0,0,0,0,2,1,0,11,1/5/2021,18/9/2021
43,220,220,4,100,5,60.0,0,0,0,2,1,0,11,1/5/2021,18/9/2021
43,230,231,5,100,4,100.0,0,0,0,1,2,0,12,1/5/2021,18/9/2021
43,238,239,5,100,6,30.0,0,0,0,0,2,1,14,1/5/2021,18/9/2021
43,240,239,5,100,6,30.0,0,0,0,0,2,1,14,1/5/2021,18/9/2021
43,248,248,5,100,6,80.0,0,0,0,0,2,1,14,1/5/2021,18/9/2021
43,260,260,6,100,5,30.0,0,0,0,0,1,2,15,1/5/2021,18/9/2021
44,133,133,1,100,0,,2,0,0,0,0,0,1,3/5/2021,28/9/2021
44,140,141,2,100,0,,0,2,0,0,0,0,4,3/5/2021,28/9/2021
44,148,149,2,100,0,,0,2,0,0,0,0,4,3/5/2021,28/9/2021
44,150,149,2,100,0,,0,2,0,0,0,0,4,3/5/2021,28/9/2021
44,153,154,2,100,0,,0,2,0,0,0,0,4,3/5/2021,28/9/2021
44,155,154,2,100,0,,0,2,0,0,0,0,4,3/5/2021,28/9/2021
44,160,161,2,100,0,,0,2,0,0,0,0,4,3/5/2021,28/9/2021
44,170,170,2,100,0,,0,2,0,0,0,0,4,3/5/2021,28/9/2021
44,178,177,3,100,0,,0,0,2,0,0,0,7,3/5/2021,28/9/2021
44,188,188,3,100,0,,0,0,2,0,0,0,7,3/5/2021,28/9/2021
44,203,204,4,100,5,10.0,0,0,0,2,1,0,11,3/5/2021,28/9/2021
44,205,204,4,100,5,10.0,0,0,0,2,1,0,11,3/5/2021,28/9/2021
44,218,219,4,100,5,50.0,0,0,0,2,1,0,11,3/5/2021,28/9/2021
44,220,219,4,100,5,50.0,0,0,0,2,1,0,11,3/5/2021,28/9/2021
44,230,231,4,100,5,80.0,0,0,0,2,1,0,11,3/5/2021,28/9/2021
44,238,238,5,100,6,10.0,0,0,0,0,2,1,14,3/5/2021,28/9/2021
44,248,248,5,100,6,50.0,0,0,0,0,2,1,14,3/5/2021,28/9/2021
44,258,259,6,100,5,50.0,0,0,0,0,1,2,15,3/5/2021,28/9/2021
44,260,259,6,100,5,50.0,0,0,0,0,1,2,15,3/5/2021,28/9/2021
44,270,270,6,100,5,50.0,0,0,0,0,1,2,15,3/5/2021,28/9/2021
45,130,130,1,100,0,,2,0,0,0,0,0,1,3/5/2021,6/10/2021
45,138,139,2,100,0,,0,2,0,0,0,0,4,3/5/2021,6/10/2021
45,140,139,2,100,0,,0,2,0,0,0,0,4,3/5/2021,6/10/2021
45,145,145,2,100,0,,0,2,0,0,0,0,4,3/5/2021,6/10/2021
45,153,152,2,100,0,,0,2,0,0,0,0,4,3/5/2021,6/10/2021
45,158,158,2,100,0,,0,2,0,0,0,0,4,3/5/2021,6/10/2021
45,163,163,2,100,0,,0,2,0,0,0,0,4,3/5/2021,6/10/2021
45,173,173,3,100,0,,0,0,2,0,0,0,7,3/5/2021,6/10/2021
45,183,182,3,100,0,,0,0,2,0,0,0,7,3/5/2021,6/10/2021
45,190,191,3,100,0,,0,0,2,0,0,0,7,3/5/2021,6/10/2021
45,200,200,3,100,4,100.0,0,0,2,1,0,0,8,3/5/2021,6/10/2021
45,213,213,4,100,5,20.0,0,0,0,2,1,0,11,3/5/2021,6/10/2021
45,220,221,4,100,5,60.0,0,0,0,2,1,0,11,3/5/2021,6/10/2021
45,233,232,5,100,4,80.0,0,0,0,1,2,0,12,3/5/2021,6/10/2021
45,243,244,5,100,6,60.0,0,0,0,0,2,1,14,3/5/2021,6/10/2021
45,245,244,5,100,6,60.0,0,0,0,0,2,1,14,3/5/2021,6/10/2021
45,253,254,5,100,6,60.0,0,0,0,0,2,1,14,3/5/2021,6/10/2021
45,255,254,5,100,6,60.0,0,0,0,0,2,1,14,3/5/2021,6/10/2021
45,263,263,5,100,6,80.0,0,0,0,0,2,1,14,3/5/2021,6/10/2021
45,275,276,6,100,5,,0,0,0,0,1,2,15,3/5/2021,6/10/2021
46,130,131,2,100,0,,0,2,0,0,0,0,4,30/4/2021,19/9/2021
46,140,140,2,100,0,,0,2,0,0,0,0,4,30/4/2021,19/9/2021
46,148,148,2,100,0,,0,2,0,0,0,0,4,30/4/2021,19/9/2021
46,153,153,2,100,0,,0,2,0,0,0,0,4,30/4/2021,19/9/2021
46,158,159,2,100,0,,0,2,0,0,0,0,4,30/4/2021,19/9/2021
46,160,159,2,100,0,,0,2,0,0,0,0,4,30/4/2021,19/9/2021
46,168,167,2,100,0,,0,2,0,0,0,0,4,30/4/2021,19/9/2021
46,173,174,3,100,0,,0,0,2,0,0,0,7,30/4/2021,19/9/2021
46,175,174,3,100,0,,0,0,2,0,0,0,7,30/4/2021,19/9/2021
46,183,184,3,100,4,80.0,0,0,2,1,0,0,8,30/4/2021,19/9/2021
46,185,184,3,100,4,80.0,0,0,2,1,0,0,8,30/4/2021,19/9/2021
46,193,193,4,100,5,1.0,0,0,0,2,1,0,11,30/4/2021,19/9/2021
46,200,201,4,100,5,50.0,0,0,0,2,1,0,11,30/4/2021,19/9/2021
46,215,215,4,100,5,100.0,0,0,0,2,1,0,11,30/4/2021,19/9/2021
46,223,223,5,100,4,100.0,0,0,0,1,2,0,12,30/4/2021,19/9/2021
46,235,235,5,100,6,20.0,0,0,0,0,2,1,14,30/4/2021,19/9/2021
46,245,246,5,100,6,50.0,0,0,0,0,2,1,14,30/4/2021,19/9/2021
46,255,256,6,100,5,80.0,0,0,0,0,1,2,15,30/4/2021,19/9/2021
47,133,133,2,100,0,,0,2,0,0,0,0,4,30/4/2021,26/9/2021
47,140,141,2,100,0,,0,2,0,0,0,0,4,30/4/2021,26/9/2021
47,148,149,2,100,0,,0,2,0,0,0,0,4,30/4/2021,26/9/2021
47,150,149,2,100,0,,0,2,0,0,0,0,4,30/4/2021,26/9/2021
47,153,154,2,100,0,,0,2,0,0,0,0,4,30/4/2021,26/9/2021
47,155,154,2,100,0,,0,2,0,0,0,0,4,30/4/2021,26/9/2021
47,160,160,2,100,0,,0,2,0,0,0,0,4,30/4/2021,26/9/2021
47,168,168,2,100,0,,0,2,0,0,0,0,4,30/4/2021,26/9/2021
47,175,176,3,100,0,,0,0,2,0,0,0,7,30/4/2021,26/9/2021
47,188,187,3,100,4,60.0,0,0,2,1,0,0,8,30/4/2021,26/9/2021
47,195,196,4,100,5,10.0,0,0,0,2,1,0,11,30/4/2021,26/9/2021
47,203,203,4,100,5,50.0,0,0,0,2,1,0,11,30/4/2021,26/9/2021
47,218,218,4,100,5,80.0,0,0,0,2,1,0,11,30/4/2021,26/9/2021
47,230,230,5,100,4,100.0,0,0,0,1,2,0,12,30/4/2021,26/9/2021
47,238,237,5,100,6,10.0,0,0,0,0,2,1,14,30/4/2021,26/9/2021
47,248,247,5,100,6,40.0,0,0,0,0,2,1,14,30/4/2021,26/9/2021
47,258,258,6,100,5,80.0,0,0,0,0,1,2,15,30/4/2021,26/9/2021
47,268,267,6,100,5,20.0,0,0,0,0,1,2,15,30/4/2021,26/9/2021
49,130,130,1,100,0,,2,0,0,0,0,0,1,19/4/2021,21/9/2021
49,138,139,2,100,0,,0,2,0,0,0,0,4,19/4/2021,21/9/2021
49,140,139,2,100,0,,0,2,0,0,0,0,4,19/4/2021,21/9/2021
49,145,146,2,100,0,,0,2,0,0,0,0,4,19/4/2021,21/9/2021
49,153,152,2,100,0,,0,2,0,0,0,0,4,19/4/2021,21/9/2021
49,158,158,2,100,0,,0,2,0,0,0,0,4,19/4/2021,21/9/2021
49,163,163,2,100,0,,0,2,0,0,0,0,4,19/4/2021,21/9/2021
49,173,173,3,100,0,,0,0,2,0,0,0,7,19/4/2021,21/9/2021
49,183,183,3,100,4,30.0,0,0,2,1,0,0,8,19/4/2021,21/9/2021
49,190,191,3,100,4,100.0,0,0,2,1,0,0,8,19/4/2021,21/9/2021
49,200,200,4,100,5,60.0,0,0,0,2,1,0,11,19/4/2021,21/9/2021
49,213,214,4,100,5,90.0,0,0,0,2,1,0,11,19/4/2021,21/9/2021
49,215,214,4,100,5,90.0,0,0,0,2,1,0,11,19/4/2021,21/9/2021
49,223,222,5,100,4,100.0,0,0,0,1,2,0,12,19/4/2021,21/9/2021
49,233,233,5,100,6,20.0,0,0,0,0,2,1,14,19/4/2021,21/9/2021
49,245,245,5,100,6,70.0,0,0,0,0,2,1,14,19/4/2021,21/9/2021
49,250,250,5,100,6,80.0,0,0,0,0,2,1,14,19/4/2021,21/9/2021
49,263,264,6,100,5,100.0,0,0,0,0,1,2,15,19/4/2021,21/9/2021
49,265,264,6,100,5,100.0,0,0,0,0,1,2,15,19/4/2021,21/9/2021
50,128,128,1,100,0,,2,0,0,0,0,0,1,19/4/2021,27/9/2021
50,135,135,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
50,143,144,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
50,145,144,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
50,150,151,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
50,155,155,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
50,160,161,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
50,170,170,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
50,178,177,3,100,0,,0,0,2,0,0,0,7,19/4/2021,27/9/2021
50,188,188,3,100,4,60.0,0,0,2,1,0,0,8,19/4/2021,27/9/2021
50,203,204,4,100,5,50.0,0,0,0,2,1,0,11,19/4/2021,27/9/2021
50,205,204,4,100,5,50.0,0,0,0,2,1,0,11,19/4/2021,27/9/2021
50,218,219,4,100,5,80.0,0,0,0,2,1,0,11,19/4/2021,27/9/2021
50,220,219,4,100,5,80.0,0,0,0,2,1,0,11,19/4/2021,27/9/2021
50,230,231,5,100,4,100.0,0,0,0,1,2,0,12,19/4/2021,27/9/2021
50,238,238,5,100,6,10.0,0,0,0,0,2,1,14,19/4/2021,27/9/2021
50,248,248,5,100,6,50.0,0,0,0,0,2,1,14,19/4/2021,27/9/2021
50,258,259,6,100,5,50.0,0,0,0,0,1,2,15,19/4/2021,27/9/2021
50,260,259,6,100,5,50.0,0,0,0,0,1,2,15,19/4/2021,27/9/2021
50,270,270,6,100,5,20.0,0,0,0,0,1,2,15,19/4/2021,27/9/2021
51,123,123,1,90,0,,2,0,0,0,0,0,1,19/4/2021,20/9/2021
51,130,131,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
51,140,140,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
51,153,153,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
51,158,159,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
51,160,159,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
51,168,167,3,100,0,,0,0,2,0,0,0,7,19/4/2021,20/9/2021
51,173,174,3,100,0,,0,0,2,0,0,0,7,19/4/2021,20/9/2021
51,175,174,3,100,0,,0,0,2,0,0,0,7,19/4/2021,20/9/2021
51,183,184,3,100,4,100.0,0,0,2,1,0,0,8,19/4/2021,20/9/2021
51,185,184,3,100,4,100.0,0,0,2,1,0,0,8,19/4/2021,20/9/2021
51,193,193,4,100,5,70.0,0,0,0,2,1,0,11,19/4/2021,20/9/2021
51,200,201,4,100,5,80.0,0,0,0,2,1,0,11,19/4/2021,20/9/2021
51,215,215,5,100,4,100.0,0,0,0,1,2,0,12,19/4/2021,20/9/2021
51,223,223,5,100,4,80.0,0,0,0,1,2,0,12,19/4/2021,20/9/2021
51,235,235,5,100,6,20.0,0,0,0,0,2,1,14,19/4/2021,20/9/2021
51,245,246,5,100,6,40.0,0,0,0,0,2,1,14,19/4/2021,20/9/2021
51,255,256,6,100,5,100.0,0,0,0,0,1,2,15,19/4/2021,20/9/2021
52,125,125,1,100,0,,2,0,0,0,0,0,1,19/4/2021,27/9/2021
52,133,133,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
52,140,141,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
52,148,149,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
52,150,149,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
52,153,154,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
52,155,154,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
52,160,160,2,100,0,,0,2,0,0,0,0,4,19/4/2021,27/9/2021
52,168,168,3,70,2,30.0,0,1,2,0,0,0,6,19/4/2021,27/9/2021
52,175,176,3,100,0,,0,0,2,0,0,0,7,19/4/2021,27/9/2021
52,188,187,3,100,0,,0,0,2,0,0,0,7,19/4/2021,27/9/2021
52,195,196,4,100,5,80.0,0,0,0,2,1,0,11,19/4/2021,27/9/2021
52,203,203,4,100,5,90.0,0,0,0,2,1,0,11,19/4/2021,27/9/2021
52,218,218,4,100,5,100.0,0,0,0,2,1,0,11,19/4/2021,27/9/2021
52,228,228,5,100,4,100.0,0,0,0,1,2,0,12,19/4/2021,27/9/2021
52,238,237,5,100,6,20.0,0,0,0,0,2,1,14,19/4/2021,27/9/2021
52,248,247,5,100,6,50.0,0,0,0,0,2,1,14,19/4/2021,27/9/2021
52,258,258,6,100,5,80.0,0,0,0,0,1,2,15,19/4/2021,27/9/2021
52,268,267,6,100,5,30.0,0,0,0,0,1,2,15,19/4/2021,27/9/2021
53,123,123,1,90,0,,2,0,0,0,0,0,1,19/4/2021,20/9/2021
53,130,131,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
53,140,140,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
53,148,148,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
53,153,153,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
53,158,159,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
53,160,159,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
53,168,167,3,100,0,,0,0,2,0,0,0,7,19/4/2021,20/9/2021
53,173,174,3,100,0,,0,0,2,0,0,0,7,19/4/2021,20/9/2021
53,175,174,3,100,0,,0,0,2,0,0,0,7,19/4/2021,20/9/2021
53,183,184,3,100,4,100.0,0,0,2,1,0,0,8,19/4/2021,20/9/2021
53,185,184,3,100,4,100.0,0,0,2,1,0,0,8,19/4/2021,20/9/2021
53,193,193,4,100,5,70.0,0,0,0,2,1,0,11,19/4/2021,20/9/2021
53,200,201,4,100,5,80.0,0,0,0,2,1,0,11,19/4/2021,20/9/2021
53,215,215,5,100,4,100.0,0,0,0,1,2,0,12,19/4/2021,20/9/2021
53,223,223,5,100,4,80.0,0,0,0,1,2,0,12,19/4/2021,20/9/2021
53,235,235,5,100,6,30.0,0,0,0,0,2,1,14,19/4/2021,20/9/2021
53,245,245,5,100,6,70.0,0,0,0,0,2,1,14,19/4/2021,20/9/2021
53,255,256,6,100,5,60.0,0,0,0,0,1,2,15,19/4/2021,20/9/2021
55,130,130,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
55,138,139,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
55,140,139,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
55,145,146,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
55,153,152,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
55,158,158,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
55,163,163,2,100,0,,0,2,0,0,0,0,4,19/4/2021,20/9/2021
55,173,173,3,100,0,,0,0,2,0,0,0,7,19/4/2021,20/9/2021
55,183,182,3,100,0,,0,0,2,0,0,0,7,19/4/2021,20/9/2021
55,190,191,3,100,4,100.0,0,0,2,1,0,0,8,19/4/2021,20/9/2021
55,200,200,4,100,5,70.0,0,0,0,2,1,0,11,19/4/2021,20/9/2021
55,213,213,5,100,4,100.0,0,0,0,1,2,0,12,19/4/2021,20/9/2021
55,220,221,5,100,4,100.0,0,0,0,1,2,0,12,19/4/2021,20/9/2021
55,233,232,5,100,4,60.0,0,0,0,1,2,0,12,19/4/2021,20/9/2021
55,243,244,5,100,6,40.0,0,0,0,0,2,1,14,19/4/2021,20/9/2021
55,245,244,5,100,6,40.0,0,0,0,0,2,1,14,19/4/2021,20/9/2021
55,253,254,5,100,6,80.0,0,0,0,0,2,1,14,19/4/2021,20/9/2021
55,255,254,5,100,6,80.0,0,0,0,0,2,1,14,19/4/2021,20/9/2021
